player,goals,assists,rating,minutes,match_id,date,performed,Player,Team,DOB,Zodiac,Element,Ruling Planet,surname,birth_date
alexander isak,0,0,6.9,72,1208329,2025-04-07,0,alexander isak,Newcastle,21-09-1999,Virgo,,,isak,21-09-1999
harvey barnes,1,0,7.2,90,1208329,2025-04-07,1,harvey barnes,Newcastle,09-12-1997,Sagittarius,,,barnes,09-12-1997
sean longstaff,0,0,6.7,25,1208329,2025-04-07,0,,,,,,,longstaff,
lewis miley,0,0,6.5,25,1208329,2025-04-07,0,,,,,,,miley,
callum wilson,0,0,6.2,18,1208329,2025-04-07,0,,,,,,,wilson,
william osula,0,0,6.6,18,1208329,2025-04-07,0,,,,,,,osula,
emil krafth,0,0,6.5,9,1208329,2025-04-07,0,,,,,,,krafth,
martin dúbravka,0,0,0.0,0,1208329,2025-04-07,0,,,,,,,dúbravka,
john ruddy,0,0,0.0,0,1208329,2025-04-07,0,,,,,,,ruddy,
matt targett,0,0,0.0,0,1208329,2025-04-07,0,,,,,,,targett,
sean neave,0,0,0.0,0,1208329,2025-04-07,0,,,,,,,neave,
ederson,0,1,6.9,71,1208338,2025-04-12,1,,,,,,,ederson,
rico lewis,0,0,7.0,90,1208338,2025-04-12,1,rico lewis,Man City,21-11-2004,Scorpio,,,lewis,21-11-2004
rúben dias,0,0,6.3,90,1208338,2025-04-12,0,,,,,,,dias,
joško gvardiol,0,0,7.3,90,1208338,2025-04-12,1,,,,,,,gvardiol,
nico o'reilly,1,0,7.3,90,1208338,2025-04-12,1,,,,,,,o'reilly,
mateo kovačić,1,0,7.9,87,1208338,2025-04-12,1,,,,,,,kovačić,
nico gonzález,0,0,7.2,90,1208338,2025-04-12,1,,,,,,,gonzález,
james mcatee,1,0,6.9,82,1208338,2025-04-12,1,,,,,,,mcatee,
i̇lkay gündoğan,0,1,6.2,90,1208338,2025-04-12,1,,,,,,,gündoğan,
omar marmoush,1,0,7.3,82,1208338,2025-04-12,1,,,,Aquarius,,,marmoush,07-02-1999
kevin de bruyne,1,1,8.9,87,1208338,2025-04-12,1,,,,,,,bruyne,
stefan ortega,0,0,7.2,19,1208338,2025-04-12,1,,,,,,,ortega,
savinho,0,0,6.6,8,1208338,2025-04-12,0,,,,,,,savinho,
oscar bobb,0,0,7.2,8,1208338,2025-04-12,1,,,,,,,bobb,
jack grealish,0,0,6.9,11,1208338,2025-04-12,0,,,,,,,grealish,
jérémy doku,0,0,6.6,11,1208338,2025-04-12,0,,,,,,,doku,
abdukodir khusanov,0,0,0.0,0,1208338,2025-04-12,0,,,,Pisces,,,khusanov,29-02-2004
vitor reis,0,0,0.0,0,1208338,2025-04-12,0,,,,,,,reis,
matheus nunes,0,0,0.0,0,1208338,2025-04-12,0,,,,Virgo,,,nunes,27-08-1998
bernardo silva,0,0,0.0,0,1208338,2025-04-12,0,bernardo silva,Man City,10-08-1994,Leo,,,silva,10-08-1994
dean henderson,0,0,5.9,90,1208338,2025-04-12,0,,,,,,,henderson,
chris richards,1,0,7.3,90,1208338,2025-04-12,1,,,,,,,richards,
maxence lacroix,0,0,6.2,63,1208338,2025-04-12,0,,,,,,,lacroix,
jefferson lerma,0,0,6.5,90,1208338,2025-04-12,0,,,,,,,lerma,
daniel muñoz,0,0,6.5,90,1208338,2025-04-12,0,,,,,,,muñoz,
adam wharton,0,1,6.9,80,1208338,2025-04-12,1,,,,,,,wharton,
daichi kamada,0,0,6.2,90,1208338,2025-04-12,0,,,,,,,kamada,
tyrick mitchell,0,0,6.3,63,1208338,2025-04-12,0,,,,,,,mitchell,
ismaïla sarr,0,1,6.2,90,1208338,2025-04-12,1,,,,Virgo,,,sarr,14-09-2002
eberechi eze,1,0,7.3,80,1208338,2025-04-12,1,,,,Cancer,,,eze,29-06-1998
jean-philippe mateta,0,0,6.7,45,1208338,2025-04-12,0,,,,,,,mateta,
will hughes,0,0,6.2,45,1208338,2025-04-12,0,,,,,,,hughes,
ben chilwell,0,0,6.7,27,1208338,2025-04-12,0,,,,,,,chilwell,
nathaniel clyne,0,0,6.2,27,1208338,2025-04-12,0,,,,,,,clyne,
justin devenny,0,0,6.7,10,1208338,2025-04-12,0,,,,,,,devenny,
matheus frança,0,0,6.9,10,1208338,2025-04-12,0,,,,,,,frança,
remi matthews,0,0,0.0,0,1208338,2025-04-12,0,,,,,,,matthews,
joel ward,0,0,0.0,0,1208338,2025-04-12,0,,,,,,,ward,
caleb kporha,0,0,0.0,0,1208338,2025-04-12,0,,,,,,,kporha,
franco umeh,0,0,0.0,0,1208338,2025-04-12,0,,,,,,,umeh,
aaron ramsdale,0,0,9.2,90,1208341,2025-04-12,1,,,,,,,ramsdale,
taylor harwood-bellis,0,0,6.3,90,1208341,2025-04-12,0,,,,,,,harwood-bellis,
jan bednarek,0,0,6.2,90,1208341,2025-04-12,0,,,,,,,bednarek,
jack stephens,0,0,6.9,90,1208341,2025-04-12,0,,,,,,,stephens,
kyle walker-peters,0,0,7.0,90,1208341,2025-04-12,1,,,,,,,walker-peters,
mateus fernandes,0,0,6.2,89,1208341,2025-04-12,0,,,,Virgo,,,fernandes,08-09-1994
lesley ugochukwu,0,0,6.6,90,1208341,2025-04-12,0,,,,,,,ugochukwu,
ryan manning,0,0,6.9,82,1208341,2025-04-12,0,,,,,,,manning,
cameron archer,0,0,6.2,61,1208341,2025-04-12,0,,,,,,,archer,
paul onuachu,0,0,6.7,45,1208341,2025-04-12,0,,,,,,,onuachu,
kamaldeen sulemana,0,0,6.0,61,1208341,2025-04-12,0,,,,,,,sulemana,
tyler dibling,0,0,6.2,45,1208341,2025-04-12,0,,,,,,,dibling,
will smallbone,0,0,6.5,29,1208341,2025-04-12,0,,,,,,,smallbone,
ross stewart,0,0,6.5,29,1208341,2025-04-12,0,,,,,,,stewart,
yukinari sugawara,0,0,6.2,8,1208341,2025-04-12,0,,,,,,,sugawara,
jay robinson,0,0,6.6,9,1208341,2025-04-12,0,,,,,,,robinson,
alex mccarthy,0,0,0.0,0,1208341,2025-04-12,0,,,,,,,mccarthy,
james bree,0,0,0.0,0,1208341,2025-04-12,0,,,,,,,bree,
nathan wood,0,0,0.0,0,1208341,2025-04-12,0,,,,Sagittarius,,,wood,07-12-1991
joe aribo,0,0,0.0,0,1208341,2025-04-12,0,,,,,,,aribo,
emiliano martínez,0,0,7.2,90,1208341,2025-04-12,1,emiliano martínez,Aston Villa,02-09-1992,Virgo,,,martínez,02-09-1992
matty cash,0,0,7.3,85,1208341,2025-04-12,1,matty cash,Aston Villa,07-08-1997,Leo,,,cash,07-08-1997
ezri konsa,0,0,7.9,90,1208341,2025-04-12,1,ezri konsa,Aston Villa,23-10-1997,Scorpio,,,konsa,23-10-1997
tyrone mings,0,0,7.5,90,1208341,2025-04-12,1,,,,,,,mings,
ian maatsen,0,0,7.6,90,1208341,2025-04-12,1,ian maatsen,Aston Villa,10-03-2002,Pisces,,,maatsen,10-03-2002
amadou onana,0,0,7.9,89,1208341,2025-04-12,1,amadou onana,Aston Villa,20-08-2001,Leo,,,onana,20-08-2001
youri tielemans,0,1,8.3,90,1208341,2025-04-12,1,youri tielemans,Aston Villa,07-05-1997,Taurus,,,tielemans,07-05-1997
morgan rogers,0,1,7.2,85,1208341,2025-04-12,1,morgan rogers,Aston Villa,26-07-2002,Leo,,,rogers,26-07-2002
marco asensio,0,0,6.3,90,1208341,2025-04-12,0,,,,,,,asensio,
jacob ramsey,0,0,7.5,66,1208341,2025-04-12,1,jacob ramsey,Aston Villa,28-05-2001,Gemini,,,ramsey,28-05-2001
marcus rashford,0,0,7.3,66,1208341,2025-04-12,1,,,,,,,rashford,
ollie watkins,1,0,7.9,24,1208341,2025-04-12,1,ollie watkins,Aston Villa,30-12-1995,Capricorn,,,watkins,30-12-1995
donyell malen,1,0,7.5,24,1208341,2025-04-12,1,,,,,,,malen,
andrés garcía,0,0,6.7,13,1208341,2025-04-12,0,,,,,,,garcía,
john mcginn,1,0,7.6,13,1208341,2025-04-12,1,john mcginn,Aston Villa,18-10-1994,Libra,,,mcginn,18-10-1994
boubacar kamara,0,0,6.7,9,1208341,2025-04-12,0,boubacar kamara,Aston Villa,23-11-1999,Sagittarius,,,kamara,23-11-1999
robin olsen,0,0,0.0,0,1208341,2025-04-12,0,,,,,,,olsen,
axel disasi,0,0,0.0,0,1208341,2025-04-12,0,,,,,,,disasi,
pau torres,0,0,0.0,0,1208341,2025-04-12,0,pau torres,Aston Villa,16-01-1997,Capricorn,,,torres,16-01-1997
lucas digne,0,0,0.0,0,1208341,2025-04-12,0,lucas digne,Aston Villa,20-07-1993,Cancer,,,digne,20-07-1993
bart verbruggen,0,0,6.9,90,1208335,2025-04-12,0,bart verbruggen,Brighton,18-08-2002,Leo,,,verbruggen,18-08-2002
jack hinshelwood,0,0,6.7,90,1208335,2025-04-12,0,jack hinshelwood,Brighton,11-04-2005,Aries,,,hinshelwood,11-04-2005
lewis dunk,0,0,6.2,90,1208335,2025-04-12,0,,,,,,,dunk,
carlos baleba,0,0,7.3,90,1208335,2025-04-12,1,carlos baleba,Brighton,03-01-2004,Capricorn,,,baleba,03-01-2004
pervis estupiñán,0,0,7.2,90,1208335,2025-04-12,1,pervis estupiñán,Brighton,21-01-1998,Aquarius,,,estupiñán,21-01-1998
yasin ayari,0,0,7.2,90,1208335,2025-04-12,1,yasin ayari,Brighton,06-10-2003,Libra,,,ayari,06-10-2003
yankuba minteh,0,0,7.3,70,1208335,2025-04-12,1,yankuba minteh,Brighton,22-07-2004,Cancer,,,minteh,22-07-2004
matt o'riley,0,0,7.3,70,1208335,2025-04-12,1,,,,,,,o'riley,
joão pedro,2,0,9.3,90,1208335,2025-04-12,1,joão pedro,Brighton,26-09-2001,Libra,,,pedro,26-09-2001
simon adingra,0,0,6.9,82,1208335,2025-04-12,0,simon adingra,Brighton,01-01-2002,Capricorn,,,adingra,01-01-2002
danny welbeck,0,0,7.2,90,1208335,2025-04-12,1,danny welbeck,Brighton,26-11-1990,Sagittarius,,,welbeck,26-11-1990
solly march,0,0,6.3,20,1208335,2025-04-12,0,,,,,,,march,
diego gómez,0,0,6.5,20,1208335,2025-04-12,0,,,,,,,gómez,
brajan gruda,0,0,6.3,8,1208335,2025-04-12,0,,,,,,,gruda,
carl rushworth,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,rushworth,
eiran joe cashin,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,cashin,
charlie tasker,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,tasker,
freddie simmonds,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,simmonds,
mats wieffer,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,wieffer,
harry howell,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,howell,
mads hermansen,0,0,7.3,90,1208335,2025-04-12,1,,,,,,,hermansen,
james justin,0,0,6.6,90,1208335,2025-04-12,0,,,,,,,justin,
caleb okoli,1,0,7.7,90,1208335,2025-04-12,1,,,,,,,okoli,
conor coady,0,0,6.0,90,1208335,2025-04-12,0,,,,,,,coady,
luke thomas,0,0,6.2,61,1208335,2025-04-12,0,,,,,,,thomas,
wilfred ndidi,0,0,6.9,61,1208335,2025-04-12,0,,,,,,,ndidi,
boubakary soumaré,0,0,6.9,90,1208335,2025-04-12,0,,,,,,,soumaré,
kasey mcateer,0,0,6.2,89,1208335,2025-04-12,0,,,,,,,mcateer,
bilal el khannouss,0,1,7.3,90,1208335,2025-04-12,1,,,,,,,khannouss,
stephy mavididi,1,0,7.6,89,1208335,2025-04-12,1,,,,,,,mavididi,
jamie vardy,0,0,6.3,61,1208335,2025-04-12,0,,,,,,,vardy,
ricardo pereira,0,0,6.3,29,1208335,2025-04-12,0,,,,,,,pereira,
oliver skipp,0,0,6.9,29,1208335,2025-04-12,0,,,,,,,skipp,
patson daka,0,0,6.9,29,1208335,2025-04-12,0,,,,,,,daka,
bobby decordova-reid,0,0,0.0,1,1208335,2025-04-12,0,,,,,,,decordova-reid,
jake evans,0,0,0.0,1,1208335,2025-04-12,0,,,,,,,evans,
jakub stolarczyk,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,stolarczyk,
woyo coulibaly,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,coulibaly,
olabade aluko,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,aluko,
jordan ayew,0,0,0.0,0,1208335,2025-04-12,0,,,,,,,ayew,
matz sels,0,0,7.2,90,1208340,2025-04-12,1,matz sels,Nottingham Forest,26-02-1992,Pisces,,,sels,26-02-1992
neco williams,0,0,7.0,90,1208340,2025-04-12,1,neco williams,Nottingham Forest,13-04-2001,Aries,,,williams,13-04-2001
nikola milenković,0,0,6.9,90,1208340,2025-04-12,0,,,,,,,milenković,
murillo,0,0,6.3,90,1208340,2025-04-12,0,murillo,Nottingham Forest,04-07-2002,Cancer,,,murillo,04-07-2002
álex moreno,0,0,6.9,90,1208340,2025-04-12,0,,,,,,,moreno,
nicolás domínguez,0,0,7.2,75,1208340,2025-04-12,1,nicolás domínguez,Nottingham Forest,28-06-1998,Cancer,,,domínguez,28-06-1998
elliot anderson,0,0,7.2,90,1208340,2025-04-12,1,elliot anderson,Nottingham Forest,06-11-2002,Scorpio,,,anderson,06-11-2002
jota silva,0,0,7.2,59,1208340,2025-04-12,1,,,,Leo,,,silva,10-08-1994
morgan gibbs-white,0,0,6.6,90,1208340,2025-04-12,0,morgan gibbs-white,Nottingham Forest,27-01-2000,Aquarius,,,gibbs-white,27-01-2000
callum hudson-odoi,0,0,7.0,90,1208340,2025-04-12,1,callum hudson-odoi,Nottingham Forest,07-11-2000,Scorpio,,,hudson-odoi,07-11-2000
chris wood,0,0,6.3,90,1208340,2025-04-12,0,chris wood,Nottingham Forest,07-12-1991,Sagittarius,,,wood,07-12-1991
anthony elanga,0,0,6.5,31,1208340,2025-04-12,0,anthony elanga,Nottingham Forest,27-04-2002,Taurus,,,elanga,27-04-2002
ryan yates,0,0,6.3,15,1208340,2025-04-12,0,ryan yates,Nottingham Forest,21-11-1997,Scorpio,,,yates,21-11-1997
carlos miguel,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,miguel,
morato,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,morato,
willy boly,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,boly,
zach abbott,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,abbott,
ibrahim sangaré,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,sangaré,
danilo,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,danilo,
ramón sosa,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,sosa,
jordan pickford,0,0,7.9,90,1208340,2025-04-12,1,,,,,,,pickford,
jake o'brien,0,0,7.2,90,1208340,2025-04-12,1,,,,,,,o'brien,
james tarkowski,0,0,7.9,90,1208340,2025-04-12,1,,,,,,,tarkowski,
jarrad branthwaite,0,0,7.3,90,1208340,2025-04-12,1,,,,,,,branthwaite,
vitaliy mykolenko,0,0,7.3,90,1208340,2025-04-12,1,,,,,,,mykolenko,
idrissa gueye,0,0,7.0,90,1208340,2025-04-12,1,,,,,,,gueye,
james garner,0,0,7.5,90,1208340,2025-04-12,1,,,,,,,garner,
jack harrison,0,0,7.0,89,1208340,2025-04-12,1,,,,,,,harrison,
abdoulaye doucouré,1,0,7.3,90,1208340,2025-04-12,1,,,,,,,doucouré,
iliman ndiaye,0,0,6.3,67,1208340,2025-04-12,0,,,,,,,ndiaye,
armando broja,0,0,6.9,64,1208340,2025-04-12,0,,,,,,,broja,
beto,0,0,6.6,26,1208340,2025-04-12,0,,,,,,,beto,
carlos alcaraz,0,0,7.0,23,1208340,2025-04-12,1,,,,,,,alcaraz,
dwight mcneil,0,1,0.0,1,1208340,2025-04-12,1,,,,,,,mcneil,
joão virgínia,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,virgínia,
nathan patterson,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,patterson,
michael keane,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,keane,
ashley young,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,young,
tim iroegbunam,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,iroegbunam,
youssef chermiti,0,0,0.0,0,1208340,2025-04-12,0,,,,,,,chermiti,
david raya,0,0,6.6,90,1208334,2025-04-12,0,david raya,Arsenal,15-09-1995,Virgo,,,raya,15-09-1995
thomas partey,1,0,7.6,69,1208334,2025-04-12,1,,,,Gemini,,,partey,13-06-1993
william saliba,0,0,7.2,90,1208334,2025-04-12,1,william saliba,Arsenal,24-03-2001,Aries,,,saliba,24-03-2001
jakub kiwior,0,0,7.0,90,1208334,2025-04-12,1,,,,,,,kiwior,
kieran tierney,0,0,6.9,62,1208334,2025-04-12,0,,,,,,,tierney,
oleksandr zinchenko,0,0,7.0,62,1208334,2025-04-12,1,,,,,,,zinchenko,
jorginho,0,0,6.9,86,1208334,2025-04-12,0,,,,,,,jorginho,
declan rice,0,1,7.5,75,1208334,2025-04-12,1,declan rice,Arsenal,14-01-1999,Capricorn,,,rice,14-01-1999
ethan nwaneri,0,0,7.0,63,1208334,2025-04-12,1,,,,,,,nwaneri,
leandro trossard,0,0,7.3,90,1208334,2025-04-12,1,leandro trossard,Arsenal,04-12-1994,Sagittarius,,,trossard,04-12-1994
gabriel martinelli,0,0,6.7,90,1208334,2025-04-12,0,,,,Gemini,,,martinelli,18-06-2001
myles lewis-skelly,0,0,6.6,28,1208334,2025-04-12,0,,,,,,,lewis-skelly,
martin ødegaard,0,0,6.6,28,1208334,2025-04-12,0,,,,,,,ødegaard,
bukayo saka,0,0,6.6,27,1208334,2025-04-12,0,,,,,,,saka,
jurriën timber,0,0,6.2,21,1208334,2025-04-12,0,jurriën timber,Arsenal,17-06-2001,Gemini,,,timber,17-06-2001
mikel merino,0,0,6.9,15,1208334,2025-04-12,0,,,,,,,merino,
neto,0,0,0.0,0,1208334,2025-04-12,0,neto,Chelsea,09-03-2000,Pisces,,,neto,09-03-2000
jack henry-francis,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,henry-francis,
raheem sterling,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,sterling,
nathan butler-oyedeji,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,butler-oyedeji,
mark flekken,0,0,7.2,90,1208334,2025-04-12,1,,,,Gemini,,,flekken,13-06-1993
kristoffer ajer,0,0,6.9,69,1208334,2025-04-12,0,,,,,,,ajer,
nathan collins,0,1,7.3,90,1208334,2025-04-12,1,,,,Taurus,,,collins,30-04-2001
sepp van den berg,0,0,7.3,90,1208334,2025-04-12,1,,,,Sagittarius,,,berg,20-12-2001
keane lewis-potter,0,0,6.7,90,1208334,2025-04-12,0,,,,Pisces,,,lewis-potter,22-02-2001
bryan mbeumo,0,0,6.9,90,1208334,2025-04-12,0,bryan mbeumo,Man United,07-08-1999,Leo,,,mbeumo,07-08-1999
christian nørgaard,0,0,6.9,89,1208334,2025-04-12,0,,,,Pisces,,,nørgaard,10-03-1994
vitaly janelt,0,0,6.6,69,1208334,2025-04-12,0,,,,Taurus,,,janelt,10-05-1998
mikkel damsgaard,0,0,6.9,80,1208334,2025-04-12,0,,,,Cancer,,,damsgaard,03-07-2000
yoane wissa,1,0,7.0,90,1208334,2025-04-12,1,,,,Virgo,,,wissa,03-09-1996
kevin schade,0,0,6.7,90,1208334,2025-04-12,0,,,,Sagittarius,,,schade,27-11-2001
michael kayode,0,0,7.0,21,1208334,2025-04-12,1,,,,,,,kayode,
yehor yarmolyuk,0,0,6.3,21,1208334,2025-04-12,0,,,,,,,yarmolyuk,
mathias jensen,0,0,6.5,10,1208334,2025-04-12,0,,,,,,,jensen,
gustavo nunes,0,0,0.0,1,1208334,2025-04-12,0,,,,Virgo,,,nunes,27-08-1998
hákon rafn valdimarsson,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,valdimarsson,
rico henry,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,henry,
ethan pinnock,0,0,0.0,0,1208334,2025-04-12,0,,,,Gemini,,,pinnock,29-05-1993
ben mee,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,mee,
yunus konak,0,0,0.0,0,1208334,2025-04-12,0,,,,,,,konak,
josé sá,0,0,6.3,90,1208342,2025-04-13,0,,,,,,,sá,
matt doherty,0,0,6.9,45,1208342,2025-04-13,0,,,,,,,doherty,
emmanuel agbadou,0,0,7.2,90,1208342,2025-04-13,1,,,,,,,agbadou,
toti gomes,0,0,6.3,90,1208342,2025-04-13,0,,,,,,,gomes,
nélson semedo,0,0,6.2,90,1208342,2025-04-13,0,,,,,,,semedo,
andré,0,0,6.6,90,1208342,2025-04-13,0,,,,,,,andré,
joão gomes,0,0,6.9,83,1208342,2025-04-13,0,,,,,,,gomes,
rayan aït nouri,1,1,8.7,70,1208342,2025-04-13,1,,,,,,,nouri,
marshall munetsi,0,0,7.2,90,1208342,2025-04-13,1,,,,,,,munetsi,
jean-ricner bellegarde,0,0,6.6,42,1208342,2025-04-13,0,,,,,,,bellegarde,
jørgen strand larsen,1,0,7.5,70,1208342,2025-04-13,1,,,,,,,larsen,
pablo sarabia,0,0,6.6,48,1208342,2025-04-13,0,,,,,,,sarabia,
santiago bueno,0,0,6.5,45,1208342,2025-04-13,0,,,,,,,bueno,
rodrigo gomes,0,0,6.3,20,1208342,2025-04-13,0,,,,,,,gomes,
matheus cunha,1,0,8.2,20,1208342,2025-04-13,1,matheus cunha,Man United,27-05-1999,Gemini,,,cunha,27-05-1999
hee-chan hwang,0,0,6.7,12,1208342,2025-04-13,0,,,,,,,hwang,
daniel bentley,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,bentley,
nasser djiga,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,djiga,
boubacar traoré,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,traoré,
mateus mané,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,mané,
guglielmo vicario,0,0,6.2,90,1208342,2025-04-13,0,,,,Libra,,,vicario,07-10-1996
archie gray,0,0,5.9,90,1208342,2025-04-13,0,,,,Pisces,,,gray,12-03-2006
cristian romero,0,0,6.3,90,1208342,2025-04-13,0,,,,Taurus,,,romero,27-04-1998
ben davies,0,0,6.2,90,1208342,2025-04-13,0,,,,,,,davies,
djed spence,0,0,6.7,90,1208342,2025-04-13,0,,,,,,,spence,
pape matar sarr,0,0,6.5,55,1208342,2025-04-13,0,,,,Virgo,,,sarr,14-09-2002
yves bissouma,0,0,6.7,55,1208342,2025-04-13,0,,,,Virgo,,,bissouma,30-08-1996
james maddison,0,0,7.3,75,1208342,2025-04-13,1,,,,,,,maddison,
brennan johnson,0,1,7.3,90,1208342,2025-04-13,1,,,,,,,johnson,
dominic solanke,0,0,6.0,75,1208342,2025-04-13,0,,,,Virgo,,,solanke,14-09-1997
mathys tel,1,0,7.7,90,1208342,2025-04-13,1,,,,Taurus,,,tel,27-04-2005
rodrigo bentancur,0,0,6.5,35,1208342,2025-04-13,0,,,,,,,bentancur,
lucas bergvall,0,0,5.9,35,1208342,2025-04-13,0,,,,,,,bergvall,
dejan kulusevski,0,0,6.3,15,1208342,2025-04-13,0,,,,,,,kulusevski,
richarlison,1,0,7.2,15,1208342,2025-04-13,1,,,,,,,richarlison,
antonín kinský,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,kinský,
micky van de ven,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,ven,
pedro porro,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,porro,
destiny udogie,0,0,0.0,0,1208342,2025-04-13,0,,,,Sagittarius,,,udogie,28-11-2002
mikey moore,0,0,0.0,0,1208342,2025-04-13,0,,,,,,,moore,
alisson,0,0,7.3,90,1208337,2025-04-13,1,,,,,,,alisson,
conor bradley,0,0,7.3,68,1208337,2025-04-13,1,,,,,,,bradley,
ibrahima konaté,0,0,6.9,90,1208337,2025-04-13,0,ibrahima konaté,Liverpool,25-05-1999,Gemini,,,konaté,25-05-1999
virgil van dijk,1,0,7.6,90,1208337,2025-04-13,1,virgil van dijk,Liverpool,08-07-1991,Cancer,,,dijk,08-07-1991
konstantinos tsimikas,0,0,7.0,60,1208337,2025-04-13,1,,,,,,,tsimikas,
ryan gravenberch,0,0,7.0,90,1208337,2025-04-13,1,ryan gravenberch,Liverpool,16-05-2002,Taurus,,,gravenberch,16-05-2002
alexis mac allister,0,1,7.6,90,1208337,2025-04-13,1,alexis mac allister,Liverpool,24-12-1998,Capricorn,,,allister,24-12-1998
mohamed salah,0,1,7.7,85,1208337,2025-04-13,1,mohamed salah,Liverpool,15-06-1992,Gemini,,,salah,15-06-1992
curtis jones,0,0,6.9,68,1208337,2025-04-13,0,,,,,,,jones,
luis díaz,1,0,8.2,90,1208337,2025-04-13,1,,,,Capricorn,,,díaz,13-01-1997
diogo jota,0,0,6.6,60,1208337,2025-04-13,0,,,,Sagittarius,,,jota,04-12-1996
andrew robertson,0,0,6.2,30,1208337,2025-04-13,0,,,,,,,robertson,
cody gakpo,0,0,6.3,30,1208337,2025-04-13,0,cody gakpo,Liverpool,07-05-1999,Taurus,,,gakpo,07-05-1999
jarell quansah,0,0,6.7,22,1208337,2025-04-13,0,,,,,,,quansah,
dominik szoboszlai,0,0,6.3,22,1208337,2025-04-13,0,dominik szoboszlai,Liverpool,25-10-2000,Scorpio,,,szoboszlai,25-10-2000
wataru endo,0,0,6.2,13,1208337,2025-04-13,0,,,,Aquarius,,,endo,09-02-1993
vítězslav jaroš,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,jaroš,
caoimhin kelleher,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,kelleher,
harvey elliott,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,elliott,
federico chiesa,0,0,0.0,0,1208337,2025-04-13,0,,,,Scorpio,,,chiesa,25-10-1997
alphonse aréola,0,0,6.9,90,1208337,2025-04-13,0,,,,,,,aréola,
jean-clair todibo,0,0,6.2,78,1208337,2025-04-13,0,,,,,,,todibo,
konstantinos mavropanos,0,0,6.5,90,1208337,2025-04-13,0,,,,,,,mavropanos,
max kilman,0,0,7.2,90,1208337,2025-04-13,1,,,,,,,kilman,
aaron wan-bissaka,0,0,7.9,90,1208337,2025-04-13,1,,,,,,,wan-bissaka,
carlos soler,0,0,6.2,78,1208337,2025-04-13,0,,,,,,,soler,
james ward-prowse,0,0,7.0,90,1208337,2025-04-13,1,,,,,,,ward-prowse,
lucas paquetá,0,0,7.2,90,1208337,2025-04-13,1,,,,,,,paquetá,
oliver scarles,0,0,6.6,57,1208337,2025-04-13,0,,,,,,,scarles,
jarrod bowen,0,0,6.2,90,1208337,2025-04-13,0,,,,,,,bowen,
mohammed kudus,0,0,6.9,90,1208337,2025-04-13,0,,,,,,,kudus,
vladimír coufal,0,0,6.3,33,1208337,2025-04-13,0,,,,,,,coufal,
luis guilherme,0,0,6.6,12,1208337,2025-04-13,0,,,,,,,guilherme,
niclas füllkrug,0,0,6.6,12,1208337,2025-04-13,0,,,,,,,füllkrug,
łukasz fabiański,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,fabiański,
emerson palmieri,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,palmieri,
edson álvarez,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,álvarez,
guido rodríguez,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,rodríguez,
tomáš souček,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,souček,
evan ferguson,0,0,0.0,0,1208337,2025-04-13,0,,,,,,,ferguson,
robert sánchez,0,0,6.2,90,1208336,2025-04-13,0,robert sánchez,Chelsea,18-11-1997,Scorpio,,,sánchez,18-11-1997
